topicTitle,topicId,value,geo,keyword,time,sys_time
Cause,/m/0j276x9,16,BR-GO,Dengue,2021-09,2025-07-23 14:21
Fever,/m/0cjf0,14,BR-GO,Dengue,2021-09,2025-07-23 14:21
Chikungunya virus infection,/m/01__7l,14,BR-GO,Dengue,2021-09,2025-07-23 14:21
Natural environment,/m/02py09,13,BR-GO,Dengue,2021-09,2025-07-23 14:21
Cure,/m/0405g08,12,BR-GO,Dengue,2021-09,2025-07-23 14:21
Cell,/m/01cbd,11,BR-GO,Dengue,2021-09,2025-07-23 14:21
Organism,/m/05nnm,11,BR-GO,Dengue,2021-09,2025-07-23 14:21
Service,/g/121cxq83,10,BR-GO,Dengue,2021-09,2025-07-23 14:21
Yellow fever,/m/087z2,10,BR-GO,Dengue,2021-09,2025-07-23 14:21
Public Health,/m/02cm61,10,BR-GO,Dengue,2021-09,2025-07-23 14:21
Aedes,/m/01yz26,9,BR-GO,Dengue,2021-09,2025-07-23 14:21
Mosquito,/m/09f96,100,BR-MA,Dengue,2021-09,2025-07-23 14:21
Yellow fever mosquito,/m/06y6_w,87,BR-MA,Dengue,2021-09,2025-07-23 14:21
Disease,/m/027x3,76,BR-MA,Dengue,2021-09,2025-07-23 14:21
Virus,/m/0g9pc,54,BR-MA,Dengue,2021-09,2025-07-23 14:21
Health,/m/0kt51,51,BR-MA,Dengue,2021-09,2025-07-23 14:21
Symptom,/m/01b_06,49,BR-MA,Dengue,2021-09,2025-07-23 14:21
Bleeding,/m/012n6x,45,BR-MA,Dengue,2021-09,2025-07-23 14:21
Transmission,/m/036991,45,BR-MA,Dengue,2021-09,2025-07-23 14:21
Aedes,/m/01yz26,43,BR-MA,Dengue,2021-09,2025-07-23 14:21
Region,/m/0fg5q,41,BR-MA,Dengue,2021-09,2025-07-23 14:21
Malaria,/m/0542n,32,BR-MA,Dengue,2021-09,2025-07-23 14:21
Organism,/m/05nnm,29,BR-MA,Dengue,2021-09,2025-07-23 14:21
Yellow fever,/m/087z2,28,BR-MA,Dengue,2021-09,2025-07-23 14:21
Oxygen,/m/025s6bf,26,BR-MA,Dengue,2021-09,2025-07-23 14:21
charge,/g/121q4gg2,25,BR-MA,Dengue,2021-09,2025-07-23 14:21
Cholera,/m/024c2,24,BR-MA,Dengue,2021-09,2025-07-23 14:21
Structure,/m/0n68_,23,BR-MA,Dengue,2021-09,2025-07-23 14:21
Water,/m/0838f,23,BR-MA,Dengue,2021-09,2025-07-23 14:21
Bacteria,/m/017q2,21,BR-MA,Dengue,2021-09,2025-07-23 14:21
Fever,/m/0cjf0,21,BR-MA,Dengue,2021-09,2025-07-23 14:21
Cell,/m/01cbd,20,BR-MA,Dengue,2021-09,2025-07-23 14:21
Combat,/m/0byj4,19,BR-MA,Dengue,2021-09,2025-07-23 14:21
Measles,/m/0g2gb,19,BR-MA,Dengue,2021-09,2025-07-23 14:21
Infectious disease,/m/03tp4,17,BR-MA,Dengue,2021-09,2025-07-23 14:21
Analysis,/g/121vr6rm,16,BR-MA,Dengue,2021-09,2025-07-23 14:21
Disease,/m/027x3,100,BR-MG,Dengue,2021-09,2025-07-23 14:21
Symptom,/m/01b_06,99,BR-MG,Dengue,2021-09,2025-07-23 14:21
Yellow fever mosquito,/m/06y6_w,90,BR-MG,Dengue,2021-09,2025-07-23 14:21
Mosquito,/m/09f96,81,BR-MG,Dengue,2021-09,2025-07-23 14:21
Virus,/m/0g9pc,52,BR-MG,Dengue,2021-09,2025-07-23 14:21
Transmission,/m/036991,35,BR-MG,Dengue,2021-09,2025-07-23 14:21
Influenza,/m/0cycc,35,BR-MG,Dengue,2021-09,2025-07-23 14:21
Organism,/m/05nnm,34,BR-MG,Dengue,2021-09,2025-07-23 14:21
Health,/m/0kt51,34,BR-MG,Dengue,2021-09,2025-07-23 14:21
Yellow fever,/m/087z2,31,BR-MG,Dengue,2021-09,2025-07-23 14:21
Aedes,/m/01yz26,30,BR-MG,Dengue,2021-09,2025-07-23 14:21
HIV/AIDS,/m/0d19y2,30,BR-MG,Dengue,2021-09,2025-07-23 14:21
Bacteria,/m/017q2,29,BR-MG,Dengue,2021-09,2025-07-23 14:21
Fever,/m/0cjf0,28,BR-MG,Dengue,2021-09,2025-07-23 14:21
Human,/m/0dgw9r,28,BR-MG,Dengue,2021-09,2025-07-23 14:21
Chikungunya virus infection,/m/01__7l,27,BR-MG,Dengue,2021-09,2025-07-23 14:21
Animal,/m/0jbk,26,BR-MG,Dengue,2021-09,2025-07-23 14:21
Zika fever,/m/02vkznh,23,BR-MG,Dengue,2021-09,2025-07-23 14:21
Body,/m/0180q,22,BR-MG,Dengue,2021-09,2025-07-23 14:21
Disease vector,/g/1213bm7p,21,BR-MG,Dengue,2021-09,2025-07-23 14:21
Hepatitis B,/m/0167bx,21,BR-MG,Dengue,2021-09,2025-07-23 14:21
Infection,/m/098s1,20,BR-MG,Dengue,2021-09,2025-07-23 14:21
Life,/m/04nr2,20,BR-MG,Dengue,2021-09,2025-07-23 14:21
Measles,/m/0g2gb,19,BR-MG,Dengue,2021-09,2025-07-23 14:21
Kingdom,/m/0f1qd,18,BR-MG,Dengue,2021-09,2025-07-23 14:21
Symptom,/m/01b_06,100,BR-MS,Dengue,2021-09,2025-07-23 14:21
Disease,/m/027x3,34,BR-MS,Dengue,2021-09,2025-07-23 14:21
Mosquito,/m/09f96,30,BR-MS,Dengue,2021-09,2025-07-23 14:21
Yellow fever mosquito,/m/06y6_w,29,BR-MS,Dengue,2021-09,2025-07-23 14:21
Virus,/m/0g9pc,22,BR-MS,Dengue,2021-09,2025-07-23 14:21
Infection,/m/098s1,20,BR-MS,Dengue,2021-09,2025-07-23 14:21
Transmission,/m/036991,15,BR-MS,Dengue,2021-09,2025-07-23 14:21
COVID-19,/g/11j2cc_qll,14,BR-MS,Dengue,2021-09,2025-07-23 14:21
Physical examination,/m/02vjj4,13,BR-MS,Dengue,2021-09,2025-07-23 14:21
Preventive healthcare,/m/0400g4,13,BR-MS,Dengue,2021-09,2025-07-23 14:21
Bleeding,/m/012n6x,11,BR-MS,Dengue,2021-09,2025-07-23 14:21
Pain,/m/062t2,10,BR-MS,Dengue,2021-09,2025-07-23 14:21
Aedes,/m/01yz26,9,BR-MS,Dengue,2021-09,2025-07-23 14:21
Symptom,/m/01b_06,100,BR-MT,Dengue,2021-09,2025-07-23 14:21
Yellow fever mosquito,/m/06y6_w,66,BR-MT,Dengue,2021-09,2025-07-23 14:21
Mosquito,/m/09f96,56,BR-MT,Dengue,2021-09,2025-07-23 14:21
Disease,/m/027x3,48,BR-MT,Dengue,2021-09,2025-07-23 14:21
Health,/m/0kt51,29,BR-MT,Dengue,2021-09,2025-07-23 14:21
Research,/m/06cs1,24,BR-MT,Dengue,2021-09,2025-07-23 14:21
Preventive healthcare,/m/0400g4,22,BR-MT,Dengue,2021-09,2025-07-23 14:21
Bacteria,/m/017q2,20,BR-MT,Dengue,2021-09,2025-07-23 14:21
Bleeding,/m/012n6x,20,BR-MT,Dengue,2021-09,2025-07-23 14:21
Data,/m/026sq,17,BR-MT,Dengue,2021-09,2025-07-23 14:21
2015,/g/11b77d3kyf,15,BR-MT,Dengue,2021-09,2025-07-23 14:21
Public Health,/m/02cm61,15,BR-MT,Dengue,2021-09,2025-07-23 14:21
Physical examination,/m/02vjj4,14,BR-MT,Dengue,2021-09,2025-07-23 14:21
Transmission,/m/036991,14,BR-MT,Dengue,2021-09,2025-07-23 14:21
Virus,/m/0g9pc,12,BR-MT,Dengue,2021-09,2025-07-23 14:21
Science,/m/06mq7,12,BR-MT,Dengue,2021-09,2025-07-23 14:21
Control,/m/02rgsv7,12,BR-MT,Dengue,2021-09,2025-07-23 14:21
Yellow fever,/m/087z2,12,BR-MT,Dengue,2021-09,2025-07-23 14:21
Diagnosis,/g/155pjm37,10,BR-MT,Dengue,2021-09,2025-07-23 14:21
Tire,/m/0h9mv,10,BR-MT,Dengue,2021-09,2025-07-23 14:21
Epidemic,/m/0hn9s,9,BR-MT,Dengue,2021-09,2025-07-23 14:21
Fever,/m/0cjf0,9,BR-MT,Dengue,2021-09,2025-07-23 14:21
Immunoglobulin G,/m/02gsf4,9,BR-MT,Dengue,2021-09,2025-07-23 14:21
Symptom,/m/01b_06,100,BR-PA,Dengue,2021-09,2025-07-23 14:21
Disease,/m/027x3,99,BR-PA,Dengue,2021-09,2025-07-23 14:21
Virus,/m/0g9pc,78,BR-PA,Dengue,2021-09,2025-07-23 14:21
Mosquito,/m/09f96,77,BR-PA,Dengue,2021-09,2025-07-23 14:21
Infection,/m/098s1,68,BR-PA,Dengue,2021-09,2025-07-23 14:21
Yellow fever mosquito,/m/06y6_w,67,BR-PA,Dengue,2021-09,2025-07-23 14:21
Health,/m/0kt51,67,BR-PA,Dengue,2021-09,2025-07-23 14:21
Transmission,/m/036991,57,BR-PA,Dengue,2021-09,2025-07-23 14:21
Natural person,/m/01_h7_,55,BR-PA,Dengue,2021-09,2025-07-23 14:21
Organism,/m/05nnm,52,BR-PA,Dengue,2021-09,2025-07-23 14:21
Data,/m/026sq,38,BR-PA,Dengue,2021-09,2025-07-23 14:21
Reproduction,/m/06kcv,37,BR-PA,Dengue,2021-09,2025-07-23 14:21
Aedes,/m/01yz26,30,BR-PA,Dengue,2021-09,2025-07-23 14:21
Yellow fever,/m/087z2,29,BR-PA,Dengue,2021-09,2025-07-23 14:21
COVID-19,/g/11j2cc_qll,29,BR-PA,Dengue,2021-09,2025-07-23 14:21
Influenza,/m/0cycc,28,BR-PA,Dengue,2021-09,2025-07-23 14:21
Biology,/m/01540,27,BR-PA,Dengue,2021-09,2025-07-23 14:21
Research,/m/06cs1,26,BR-PA,Dengue,2021-09,2025-07-23 14:21
Fever,/m/0cjf0,26,BR-PA,Dengue,2021-09,2025-07-23 14:21
Cell,/m/01cbd,25,BR-PA,Dengue,2021-09,2025-07-23 14:21
Bacteria,/m/017q2,22,BR-PA,Dengue,2021-09,2025-07-23 14:21
Family,/m/09dhj,21,BR-PA,Dengue,2021-09,2025-07-23 14:21
Body,/m/0180q,19,BR-PA,Dengue,2021-09,2025-07-23 14:21
Region,/m/0fg5q,19,BR-PA,Dengue,2021-09,2025-07-23 14:21
Bleeding,/m/012n6x,18,BR-PA,Dengue,2021-09,2025-07-23 14:21
Symptom,/m/01b_06,100,BR-PB,Dengue,2021-09,2025-07-23 14:21
Yellow fever mosquito,/m/06y6_w,57,BR-PB,Dengue,2021-09,2025-07-23 14:21
Mosquito,/m/09f96,48,BR-PB,Dengue,2021-09,2025-07-23 14:21
Disease,/m/027x3,44,BR-PB,Dengue,2021-09,2025-07-23 14:21
Chikungunya virus infection,/m/01__7l,32,BR-PB,Dengue,2021-09,2025-07-23 14:21
Virus,/m/0g9pc,29,BR-PB,Dengue,2021-09,2025-07-23 14:21
Exame Nacional do Ensino Médio (ENEM),/m/047v0j1,27,BR-PB,Dengue,2021-09,2025-07-23 14:21
Zika fever,/m/02vkznh,21,BR-PB,Dengue,2021-09,2025-07-23 14:21
Bleeding,/m/012n6x,21,BR-PB,Dengue,2021-09,2025-07-23 14:21
Fever,/m/0cjf0,19,BR-PB,Dengue,2021-09,2025-07-23 14:21
Transmission,/m/036991,17,BR-PB,Dengue,2021-09,2025-07-23 14:21
Organism,/m/05nnm,16,BR-PB,Dengue,2021-09,2025-07-23 14:21
Aedes,/m/01yz26,13,BR-PB,Dengue,2021-09,2025-07-23 14:21
Yellow fever,/m/087z2,12,BR-PB,Dengue,2021-09,2025-07-23 14:21
Blood,/m/019jw,11,BR-PB,Dengue,2021-09,2025-07-23 14:21
Combat,/m/0byj4,11,BR-PB,Dengue,2021-09,2025-07-23 14:21
Metamizole,/m/08j19g,10,BR-PB,Dengue,2021-09,2025-07-23 14:21
Joint,/m/01dvt1,8,BR-PB,Dengue,2021-09,2025-07-23 14:21
Arbovirus,/m/02cbnk,8,BR-PB,Dengue,2021-09,2025-07-23 14:21
Patient,/m/028hfb,8,BR-PB,Dengue,2021-09,2025-07-23 14:21
Leptospirosis,/m/02_j9l,7,BR-PB,Dengue,2021-09,2025-07-23 14:21
Natural environment,/m/02py09,7,BR-PB,Dengue,2021-09,2025-07-23 14:21
Biology,/m/01540,6,BR-PB,Dengue,2021-09,2025-07-23 14:21
Preventive healthcare,/m/0400g4,6,BR-PB,Dengue,2021-09,2025-07-23 14:21
Influenza,/m/0cycc,6,BR-PB,Dengue,2021-09,2025-07-23 14:21
Symptom,/m/01b_06,100,BR-PE,Dengue,2021-09,2025-07-23 14:21
Chikungunya virus infection,/m/01__7l,58,BR-PE,Dengue,2021-09,2025-07-23 14:21
Yellow fever mosquito,/m/06y6_w,52,BR-PE,Dengue,2021-09,2025-07-23 14:21
Mosquito,/m/09f96,50,BR-PE,Dengue,2021-09,2025-07-23 14:21
Disease,/m/027x3,38,BR-PE,Dengue,2021-09,2025-07-23 14:21
Zika fever,/m/02vkznh,29,BR-PE,Dengue,2021-09,2025-07-23 14:21
Virus,/m/0g9pc,27,BR-PE,Dengue,2021-09,2025-07-23 14:21
Body,/m/0180q,21,BR-PE,Dengue,2021-09,2025-07-23 14:21
Cure,/m/0405g08,19,BR-PE,Dengue,2021-09,2025-07-23 14:21
Bleeding,/m/012n6x,16,BR-PE,Dengue,2021-09,2025-07-23 14:21
Transmission,/m/036991,16,BR-PE,Dengue,2021-09,2025-07-23 14:21
Infection,/m/098s1,14,BR-PE,Dengue,2021-09,2025-07-23 14:21
Preventive healthcare,/m/0400g4,14,BR-PE,Dengue,2021-09,2025-07-23 14:21
Natural environment,/m/02py09,14,BR-PE,Dengue,2021-09,2025-07-23 14:21
Fever,/m/0cjf0,14,BR-PE,Dengue,2021-09,2025-07-23 14:21
Yellow fever,/m/087z2,12,BR-PE,Dengue,2021-09,2025-07-23 14:21
HIV/AIDS,/m/0d19y2,11,BR-PE,Dengue,2021-09,2025-07-23 14:21
Bacteria,/m/017q2,11,BR-PE,Dengue,2021-09,2025-07-23 14:21
Influenza,/m/0cycc,11,BR-PE,Dengue,2021-09,2025-07-23 14:21
Population,/g/121kwdbx,10,BR-PE,Dengue,2021-09,2025-07-23 14:21
Viral Infection,/m/02kc20m,10,BR-PE,Dengue,2021-09,2025-07-23 14:21
Skin,/m/06z04,10,BR-PE,Dengue,2021-09,2025-07-23 14:21
Aedes,/m/01yz26,10,BR-PE,Dengue,2021-09,2025-07-23 14:21
Epidemic,/m/0hn9s,9,BR-PE,Dengue,2021-09,2025-07-23 14:21
Cholera,/m/024c2,9,BR-PE,Dengue,2021-09,2025-07-23 14:21
Mosquito,/m/09f96,100,BR-PI,Dengue,2021-09,2025-07-23 14:21
Symptom,/m/01b_06,83,BR-PI,Dengue,2021-09,2025-07-23 14:21
Yellow fever mosquito,/m/06y6_w,81,BR-PI,Dengue,2021-09,2025-07-23 14:21
Disease,/m/027x3,73,BR-PI,Dengue,2021-09,2025-07-23 14:21
Transmission,/m/036991,58,BR-PI,Dengue,2021-09,2025-07-23 14:21
Fever,/m/0cjf0,58,BR-PI,Dengue,2021-09,2025-07-23 14:21
Bleeding,/m/012n6x,48,BR-PI,Dengue,2021-09,2025-07-23 14:21
Pain,/m/062t2,46,BR-PI,Dengue,2021-09,2025-07-23 14:21
Zika fever,/m/02vkznh,39,BR-PI,Dengue,2021-09,2025-07-23 14:21
Poster,/m/01n5jq,32,BR-PI,Dengue,2021-09,2025-07-23 14:21
Combat,/m/0byj4,24,BR-PI,Dengue,2021-09,2025-07-23 14:21
